project_name,migration_direction,set_folder_name,fold_name,model_name,prompt_mode,gemma_max_cos,gemma_max_bleu,llama_max_cos,llama_max_bleu,mistral_max_cos,mistral_max_bleu,gpt-4_max_cos,gpt-4_max_bleu,cimig_max_cos,cimig_max_bleu,best_model_by_bleu,best_bleu,best_model_by_cos,best_cos
qlefevre_crud-admin-spring-boot-starter,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.40,0.25,cimig,0.25,cimig,0.40
qlefevre_crud-admin-spring-boot-starter,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.40,0.25,cimig,0.25,cimig,0.40
qos-ch_slf4j,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.39,0.10,cimig,0.10,cimig,0.39
qos-ch_slf4j,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.39,0.10,cimig,0.10,cimig,0.39
qos-ch_slf4j,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.39,0.10,cimig,0.10,cimig,0.39
qos-ch_slf4j,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.39,0.10,cimig,0.10,cimig,0.39
qos-ch_slf4j,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.45,0.03,cimig,0.03,cimig,0.45
qos-ch_slf4j,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.45,0.03,cimig,0.03,cimig,0.45
qos-ch_slf4j,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.45,0.03,cimig,0.03,cimig,0.45
qos-ch_slf4j,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.45,0.03,cimig,0.03,cimig,0.45
radixdlt_radixdlt,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.21,0.07,cimig,0.07,cimig,0.21
radixdlt_radixdlt,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.21,0.07,cimig,0.07,cimig,0.21
radixdlt_radixdlt,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.21,0.07,cimig,0.07,cimig,0.21
radixdlt_radixdlt,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.21,0.07,cimig,0.07,cimig,0.21
radixdlt_radixdlt,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.54,0.06,cimig,0.06,cimig,0.54
radixdlt_radixdlt,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.54,0.06,cimig,0.06,cimig,0.54
radixdlt_radixdlt,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.54,0.06,cimig,0.06,cimig,0.54
radixdlt_radixdlt,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.54,0.06,cimig,0.06,cimig,0.54
ralscha_xodus-queue,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.24,0.12,cimig,0.12,cimig,0.24
ralscha_xodus-queue,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.24,0.12,cimig,0.12,cimig,0.24
ralscha_xodus-queue,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.24,0.12,cimig,0.12,cimig,0.24
ralscha_xodus-queue,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.24,0.12,cimig,0.12,cimig,0.24
ralscha_xodus-queue,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.40,0.16,cimig,0.16,cimig,0.40
ralscha_xodus-queue,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.40,0.16,cimig,0.16,cimig,0.40
ralscha_xodus-queue,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.40,0.16,cimig,0.16,cimig,0.40
ralscha_xodus-queue,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.40,0.16,cimig,0.16,cimig,0.40
reaktivity_nukleus-http.java,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.46,0.26,cimig,0.26,cimig,0.46
reaktivity_nukleus-http.java,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.46,0.26,cimig,0.26,cimig,0.46
reaktivity_nukleus-http.java,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.46,0.26,cimig,0.26,cimig,0.46
reaktivity_nukleus-http.java,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.46,0.26,cimig,0.26,cimig,0.46
reaktivity_nukleus-http.java,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.63,0.39,cimig,0.39,cimig,0.63
reaktivity_nukleus-http.java,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.63,0.39,cimig,0.39,cimig,0.63
reaktivity_nukleus-http.java,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.63,0.39,cimig,0.39,cimig,0.63
reaktivity_nukleus-http.java,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.63,0.39,cimig,0.39,cimig,0.63
reaktivity_nukleus-maven-plugin,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.45,0.22,cimig,0.22,cimig,0.45
reaktivity_nukleus-maven-plugin,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.45,0.22,cimig,0.22,cimig,0.45
reaktivity_nukleus-maven-plugin,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.45,0.22,cimig,0.22,cimig,0.45
reaktivity_nukleus-maven-plugin,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.45,0.22,cimig,0.22,cimig,0.45
reaktivity_nukleus-maven-plugin,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.59,0.38,cimig,0.38,cimig,0.59
reaktivity_nukleus-maven-plugin,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.59,0.38,cimig,0.38,cimig,0.59
reaktivity_nukleus-maven-plugin,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.59,0.38,cimig,0.38,cimig,0.59
reaktivity_nukleus-maven-plugin,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.59,0.38,cimig,0.38,cimig,0.59
reaktivity_nukleus-tcp.spec,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.44,0.24,cimig,0.24,cimig,0.44
reaktivity_nukleus-tcp.spec,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.44,0.24,cimig,0.24,cimig,0.44
reaktivity_nukleus-tcp.spec,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.44,0.24,cimig,0.24,cimig,0.44
reaktivity_nukleus-tcp.spec,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.44,0.24,cimig,0.24,cimig,0.44
reaktivity_nukleus-tcp.spec,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.61,0.30,cimig,0.30,cimig,0.61
reaktivity_nukleus-tcp.spec,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.61,0.30,cimig,0.30,cimig,0.61
reaktivity_nukleus-tcp.spec,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.61,0.30,cimig,0.30,cimig,0.61
reaktivity_nukleus-tcp.spec,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.61,0.30,cimig,0.30,cimig,0.61
redhat-developer_quarkus-ls,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.57,0.27,cimig,0.27,cimig,0.57
redhat-developer_quarkus-ls,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.57,0.27,cimig,0.27,cimig,0.57
redhat-developer_quarkus-ls,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.57,0.27,cimig,0.27,cimig,0.57
redhat-developer_quarkus-ls,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.57,0.27,cimig,0.27,cimig,0.57
redhat-developer_quarkus-ls,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.37,0.04,cimig,0.04,cimig,0.37
redhat-developer_quarkus-ls,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.37,0.04,cimig,0.04,cimig,0.37
redhat-developer_quarkus-ls,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.37,0.04,cimig,0.04,cimig,0.37
redhat-developer_quarkus-ls,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.37,0.04,cimig,0.04,cimig,0.37
renyuneyun_Easer,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.15,0.00,cimig,0.00,cimig,0.15
renyuneyun_Easer,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.15,0.00,cimig,0.00,cimig,0.15
renyuneyun_Easer,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.15,0.00,cimig,0.00,cimig,0.15
renyuneyun_Easer,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.15,0.00,cimig,0.00,cimig,0.15
renyuneyun_Easer,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.47,0.13,cimig,0.13,cimig,0.47
renyuneyun_Easer,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.47,0.13,cimig,0.13,cimig,0.47
renyuneyun_Easer,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.47,0.13,cimig,0.13,cimig,0.47
renyuneyun_Easer,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.47,0.13,cimig,0.13,cimig,0.47
saucelabs_ci-sauce,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.29,0.10,cimig,0.10,cimig,0.29
saucelabs_ci-sauce,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.29,0.10,cimig,0.10,cimig,0.29
saucelabs_ci-sauce,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.29,0.10,cimig,0.10,cimig,0.29
saucelabs_ci-sauce,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.29,0.10,cimig,0.10,cimig,0.29
saucelabs_ci-sauce,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.42,0.10,cimig,0.10,cimig,0.42
saucelabs_ci-sauce,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.42,0.10,cimig,0.10,cimig,0.42
saucelabs_ci-sauce,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.42,0.10,cimig,0.10,cimig,0.42
saucelabs_ci-sauce,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.42,0.10,cimig,0.10,cimig,0.42
selenide_selenide,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.43,0.02,cimig,0.02,cimig,0.43
selenide_selenide,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.43,0.02,cimig,0.02,cimig,0.43
selenide_selenide,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.43,0.02,cimig,0.02,cimig,0.43
selenide_selenide,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.43,0.02,cimig,0.02,cimig,0.43
selenide_selenide,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.52,0.19,cimig,0.19,cimig,0.52
selenide_selenide,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.52,0.19,cimig,0.19,cimig,0.52
selenide_selenide,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.52,0.19,cimig,0.19,cimig,0.52
selenide_selenide,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.52,0.19,cimig,0.19,cimig,0.52
sizovs_PipelinR,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.73,0.48,cimig,0.48,cimig,0.73
sizovs_PipelinR,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.73,0.48,cimig,0.48,cimig,0.73
sizovs_PipelinR,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.73,0.48,cimig,0.48,cimig,0.73
sizovs_PipelinR,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.73,0.48,cimig,0.48,cimig,0.73
sizovs_PipelinR,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.57,0.35,cimig,0.35,cimig,0.57
sizovs_PipelinR,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.57,0.35,cimig,0.35,cimig,0.57
sizovs_PipelinR,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.57,0.35,cimig,0.35,cimig,0.57
sizovs_PipelinR,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.57,0.35,cimig,0.35,cimig,0.57
societe-generale_arch-unit-build-plugin-core,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.10,0.02,cimig,0.02,cimig,0.10
societe-generale_arch-unit-build-plugin-core,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.10,0.02,cimig,0.02,cimig,0.10
societe-generale_arch-unit-build-plugin-core,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.10,0.02,cimig,0.02,cimig,0.10
societe-generale_arch-unit-build-plugin-core,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.10,0.02,cimig,0.02,cimig,0.10
societe-generale_arch-unit-build-plugin-core,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.39,0.16,cimig,0.16,cimig,0.39
societe-generale_arch-unit-build-plugin-core,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.39,0.16,cimig,0.16,cimig,0.39
societe-generale_arch-unit-build-plugin-core,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.39,0.16,cimig,0.16,cimig,0.39
societe-generale_arch-unit-build-plugin-core,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.39,0.16,cimig,0.16,cimig,0.39
sockeqwe_AdapterDelegates,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.31,0.09,cimig,0.09,cimig,0.31
sockeqwe_AdapterDelegates,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.31,0.09,cimig,0.09,cimig,0.31
sockeqwe_AdapterDelegates,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.31,0.09,cimig,0.09,cimig,0.31
sockeqwe_AdapterDelegates,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.31,0.09,cimig,0.09,cimig,0.31
sockeqwe_AdapterDelegates,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.55,0.25,cimig,0.25,cimig,0.55
sockeqwe_AdapterDelegates,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.55,0.25,cimig,0.25,cimig,0.55
sockeqwe_AdapterDelegates,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.55,0.25,cimig,0.25,cimig,0.55
sockeqwe_AdapterDelegates,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.55,0.25,cimig,0.25,cimig,0.55
sofastack_sofa-bolt,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.26,0.09,cimig,0.09,cimig,0.26
sofastack_sofa-bolt,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.26,0.09,cimig,0.09,cimig,0.26
sofastack_sofa-bolt,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.26,0.09,cimig,0.09,cimig,0.26
sofastack_sofa-bolt,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.26,0.09,cimig,0.09,cimig,0.26
sofastack_sofa-bolt,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.48,0.14,cimig,0.14,cimig,0.48
sofastack_sofa-bolt,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.48,0.14,cimig,0.14,cimig,0.48
sofastack_sofa-bolt,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.48,0.14,cimig,0.14,cimig,0.48
sofastack_sofa-bolt,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.48,0.14,cimig,0.14,cimig,0.48
sofastack_sofa-registry,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.49,0.22,cimig,0.22,cimig,0.49
sofastack_sofa-registry,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.49,0.22,cimig,0.22,cimig,0.49
sofastack_sofa-registry,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.49,0.22,cimig,0.22,cimig,0.49
sofastack_sofa-registry,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.49,0.22,cimig,0.22,cimig,0.49
sofastack_sofa-registry,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.49,0.32,cimig,0.32,cimig,0.49
sofastack_sofa-registry,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.49,0.32,cimig,0.32,cimig,0.49
sofastack_sofa-registry,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.49,0.32,cimig,0.32,cimig,0.49
sofastack_sofa-registry,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.49,0.32,cimig,0.32,cimig,0.49
spigotplugins_fakeplayer,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.39,0.17,cimig,0.17,cimig,0.39
spigotplugins_fakeplayer,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.39,0.17,cimig,0.17,cimig,0.39
spigotplugins_fakeplayer,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.39,0.17,cimig,0.17,cimig,0.39
spigotplugins_fakeplayer,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.39,0.17,cimig,0.17,cimig,0.39
spigotplugins_fakeplayer,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.63,0.45,cimig,0.45,cimig,0.63
spigotplugins_fakeplayer,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.63,0.45,cimig,0.45,cimig,0.63
spigotplugins_fakeplayer,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.63,0.45,cimig,0.45,cimig,0.63
spigotplugins_fakeplayer,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.63,0.45,cimig,0.45,cimig,0.63
splitio_android-client,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.28,0.08,cimig,0.08,cimig,0.28
splitio_android-client,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.28,0.08,cimig,0.08,cimig,0.28
splitio_android-client,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.28,0.08,cimig,0.08,cimig,0.28
splitio_android-client,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.28,0.08,cimig,0.08,cimig,0.28
splitio_android-client,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.40,0.08,cimig,0.08,cimig,0.40
splitio_android-client,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.40,0.08,cimig,0.08,cimig,0.40
splitio_android-client,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.40,0.08,cimig,0.08,cimig,0.40
splitio_android-client,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.40,0.08,cimig,0.08,cimig,0.40
spring-cloud_spring-cloud-zookeeper,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.32,0.11,cimig,0.11,cimig,0.32
spring-cloud_spring-cloud-zookeeper,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.32,0.11,cimig,0.11,cimig,0.32
spring-cloud_spring-cloud-zookeeper,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.32,0.11,cimig,0.11,cimig,0.32
spring-cloud_spring-cloud-zookeeper,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.32,0.11,cimig,0.11,cimig,0.32
spring-cloud_spring-cloud-zookeeper,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.51,0.07,cimig,0.07,cimig,0.51
spring-cloud_spring-cloud-zookeeper,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.51,0.07,cimig,0.07,cimig,0.51
spring-cloud_spring-cloud-zookeeper,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.51,0.07,cimig,0.07,cimig,0.51
spring-cloud_spring-cloud-zookeeper,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.51,0.07,cimig,0.07,cimig,0.51
tanersener_smart-exception,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.35,0.14,cimig,0.14,cimig,0.35
tanersener_smart-exception,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.35,0.14,cimig,0.14,cimig,0.35
tanersener_smart-exception,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.35,0.14,cimig,0.14,cimig,0.35
tanersener_smart-exception,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.35,0.14,cimig,0.14,cimig,0.35
tanersener_smart-exception,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.39,0.23,cimig,0.23,cimig,0.39
tanersener_smart-exception,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.39,0.23,cimig,0.23,cimig,0.39
tanersener_smart-exception,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.39,0.23,cimig,0.23,cimig,0.39
tanersener_smart-exception,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.39,0.23,cimig,0.23,cimig,0.39
tdebatty_java-string-similarity,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.36,0.14,cimig,0.14,cimig,0.36
tdebatty_java-string-similarity,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.36,0.14,cimig,0.14,cimig,0.36
tdebatty_java-string-similarity,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.36,0.14,cimig,0.14,cimig,0.36
tdebatty_java-string-similarity,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.36,0.14,cimig,0.14,cimig,0.36
tdebatty_java-string-similarity,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.36,0.19,cimig,0.19,cimig,0.36
tdebatty_java-string-similarity,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.36,0.19,cimig,0.19,cimig,0.36
tdebatty_java-string-similarity,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.36,0.19,cimig,0.19,cimig,0.36
tdebatty_java-string-similarity,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.36,0.19,cimig,0.19,cimig,0.36
tdf_odftoolkit,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.35,0.08,cimig,0.08,cimig,0.35
tdf_odftoolkit,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.35,0.08,cimig,0.08,cimig,0.35
tdf_odftoolkit,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.35,0.08,cimig,0.08,cimig,0.35
tdf_odftoolkit,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.35,0.08,cimig,0.08,cimig,0.35
tdf_odftoolkit,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.46,0.02,cimig,0.02,cimig,0.46
tdf_odftoolkit,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.46,0.02,cimig,0.02,cimig,0.46
tdf_odftoolkit,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.46,0.02,cimig,0.02,cimig,0.46
tdf_odftoolkit,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.46,0.02,cimig,0.02,cimig,0.46
thepieterdc_dodona-plugin-jetbrains,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.50,0.15,cimig,0.15,cimig,0.50
thepieterdc_dodona-plugin-jetbrains,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.50,0.15,cimig,0.15,cimig,0.50
thepieterdc_dodona-plugin-jetbrains,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.50,0.15,cimig,0.15,cimig,0.50
thepieterdc_dodona-plugin-jetbrains,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.50,0.15,cimig,0.15,cimig,0.50
thepieterdc_dodona-plugin-jetbrains,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.59,0.42,cimig,0.42,cimig,0.59
thepieterdc_dodona-plugin-jetbrains,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.59,0.42,cimig,0.42,cimig,0.59
thepieterdc_dodona-plugin-jetbrains,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.59,0.42,cimig,0.42,cimig,0.59
thepieterdc_dodona-plugin-jetbrains,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.59,0.42,cimig,0.42,cimig,0.59
tsandmann_ct-sim,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.46,0.29,cimig,0.29,cimig,0.46
tsandmann_ct-sim,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.46,0.29,cimig,0.29,cimig,0.46
tsandmann_ct-sim,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.46,0.29,cimig,0.29,cimig,0.46
tsandmann_ct-sim,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.46,0.29,cimig,0.29,cimig,0.46
tsandmann_ct-sim,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.56,0.36,cimig,0.36,cimig,0.56
tsandmann_ct-sim,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.56,0.36,cimig,0.36,cimig,0.56
tsandmann_ct-sim,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.56,0.36,cimig,0.36,cimig,0.56
